name,price,rating,review_count,cuisine,address,display_phone,comments
Reggiano's Brick Oven Pizza & Cafe,2,4.5,61.0,"['italian', 'pizza', 'vegan_options']","7339 Amboy Rd, Staten Island, NY 10307-1425",+1 718-366-6610,"Bring your appetite for this family, friendly well known local Resteraunt in Tottenville SI.  There is so many red sauce Resteraunt’s in town one wonders how can they all survive let alone thrive.   Go to Reggiano’s for the answer. Quality food, BIG portions and good...More"
Alex's Restaurant,2,4.5,63.0,"['american', 'vegetarian_friendly', 'gluten_free_options']","1 Market St, Poughkeepsie, NY 12601-3207",+1 845-452-1125,"Terrific food, particularly breakfast and lunch, at very reasonable prices.  I particularly enjoyed the house-made corned beef hash at breakfast."
Eva's European Sweets,2,4.5,196.0,"['polish', 'european', 'eastern_european']","1305 Milton Ave, Syracuse, NY 13204-1026",+1 315-487-2722,"We ate at Eva's at the Syracuse Winter fair . The Polish food was fantastic. We had the Polish sausage  and the stuffed cabbage . The food was simply fantastic and certainly reasonably priced . We also had cherry cheesecake , also fantastic homemade ."
More Perreca's,2,4.0,184.0,"['italian', 'vegetarian_friendly']","31 N Jay St, Schenectady, NY 12305-1138",+1 518-377-9800,Wonderful breakfast! It can be crowded on the weekends but it is a hopping place. The food is hot and well prepared!
Beyond Sushi,2,4.5,206.0,"['sushi', 'asian', 'healthy']","62 W 56th St, New York City, NY 10019-3824",+1 646-964-5097,"Beyond Sushi is a vegan food place with creative approaches! A friend of mine and I went there for a light dinner and we loved it! From service to food, everything was on spot! Definitely recommendable."
Pio Pio 5 To Go,2,4.0,166.0,"['spanish', 'south_american', 'peruvian']","8421 Northern Blvd, Jackson Heights, NY 11372-1531",+1 718-426-1010,"By far the best rotisserie chicken I have ever had in my life, it is so juicy and seasoned to perfection.  The green sauce is amazing, large portions, two people could share a dish.  We need a Pio Pio in Brooklyn asap!"
Da Noi Downtown Staten Island,2,4.5,103.0,"['italian', 'vegetarian_friendly']","138 Fingerboard Rd, Staten Island, NY 10305",+1 718-720-1650,DaNoi on Fingerboard is back in operation since last January's fire but it's not the same.   Unquestionably the ingredients are still fresh but the preparation is not the same and the prices are considerably higher.  I ordered the rigatoni with sweet sausage and prosciutto in...More
Nick's,2,4.5,269.0,"['italian', 'pizza', 'vegetarian_friendly']","1814 2nd Ave, New York City, NY 10128-5601",+1 212-987-5700,Maybe i was there during an off time as it was early in the dinner hour.  The place relatively empty.  We ordered a family style which was delicious.  I then had the pasta with garlic and i tell you there were big cloves of garlic...More
Kung Fu Xiao Long Bao,2,4.5,48.0,"['chinese', 'asian', 'vegetarian_friendly']","5916 Main St, Flushing, NY 11355-5338",+1 718-661-2882,"Soup dumplings heaven! A place to visit if you love soup dumplings! Made to order!

Location: It is located in Main Street Flushing. The restaurant has few seatings inside, the interior is okay a little small, probably 30 seatings. The front desk is to narrow...More"
Pronto Joey's,2,4.5,171.0,"['italian', 'vegetarian_friendly', 'gluten_free_options']","6594 Thompson Rd, Syracuse, NY 13206-1307",+1 315-432-0620,We ate in the upper room which was casual dining.Old Italian decor and fast friendly service. I had linguine with clam sauce (white) and it was great! Pasta cooked to perfection and a nice mild but flavourful sauce. We also had ravioli with meatballs. The...More
Andrew's Diner,2,4.5,81.0,"['american', 'diner', 'vegetarian_friendly']","4160 Hylan Blvd, Staten Island, NY 10308-3312",+1 718-948-8544,"We really enjoyed the food, very tasty. We really enjoyed the almond cranberry pancakes. Definitely worth a visit. It’s a hidden gem."
Lee's Tavern,2,4.5,398.0,"['italian', 'bar', 'pizza']","60 Hancock St, Staten Island, NY 10305-1243",+1 718-667-9749,"We visited here on a recommendation from a friend and were very pleased we did. The pizza was delicious (the best we’ve had on our trip) the atmosphere is warm, and the team are really friendly. It feels like a proper bar with personality unlike...More"
Forno Bistro,2,4.0,522.0,"['american', 'italian', 'tuscan']","541 Broadway, Saratoga Springs, NY 12866-2208",518-581-2401,"I got there at 5 PM on Tuesday.I sat at the bar and after awhile I ordered Mezz Otero and Roasted Apple mule. Wow, I am impressed with the food quality and the great service. I will be back. The customers were also pleasant."
Francesca's Cucina,2,4.5,585.0,"['italian', 'vegetarian_friendly', 'vegan_options']","545 N Salina St, Syracuse, NY 13208-2530",+1 315-425-1556,"Excellent Italian restaurant boasting creative cuisine; the kitchen cooks with passion.  Try the desserts!  Great wine list and bar selections.  Service staff are prompt,
professional and have petsonality.  Very romantic setting, greets casual or ""dressed up"" with cordial hospitality. Can't wait to try the outdoor...More"
El Chivito d'Oro,2,4.5,69.0,"['latin', 'steakhouse', 'barbecue']","8402 37th Ave, Jackson Heights, NY 11372-7339",+1 718-424-0600,"Everything was very fresh and reasonably priced, one of my favorite places in Queens.  Rather close to Jackson Heights rail stop as well, so very convenient"
Spice Symphony 31st,2,4.5,201.0,"['indian', 'asian', 'vegetarian_friendly']","182 Lexington Ave, New York City, NY 10016-6849",+1 212-545-7742,"There was absolutely nothing not to love about this great spot. We are ethnic food afficionados and travel alot. Of our four dinners in Manhattan, this is our numero uno choice. The food was absolutely delicious ( chicken tikka masala with a bit of added...More"
Primo Amore Italian Restaurant,2,4.5,31.0,['italian'],"3433 Francis Lewis Blvd, Flushing, NY 11358-1930",+1 718-461-6100,"Their Salmon, Cod (with cheery tomatoes, mushrooms and arugula) and Eggplant parmesan were good.  Service is not and with valet parking.  It was nice that all tables have fresh flowers!"
Gino's Pizzeria,2,4.0,106.0,"['italian', 'pizza', 'vegetarian_friendly']","15846 Crossbay Blvd, Howard Beach, NY 11414-3136",+1 718-738-4113,"YUM! The service at Gino’s is quick and extremely hospitable, the food is fresh and yummy. Highly recommend."
Lombardo Ristorante,2,4.5,237.0,"['italian', 'vegetarian_friendly', 'gluten_free_options']","1198 Hertel Ave, Buffalo, NY 14216-2747",+1 716-873-4291,"My business partner and I were in Buffalo on business.  Decided to try Lombardo Ristorante, and we had a great meal.  We ate at the bar.  Service was over the top, and friendly.  The food was just wonderfully prepared and presented.  This is a must...More"
Emilia's Restaurant,2,4.5,262.0,"['italian', 'vegetarian_friendly', 'vegan_options']","2331 Arthur Ave, Bronx, NY 10458-8109",+1 718-367-5915,"We had a very enjoyable lunch. We went on Valentine's Day. They offered a very nice menu- specials, appetizers, salads, pasta dishes, chicken, fish, veal dishes, drinks and desserts. We orders two entrees- vegetable lasagna and a chicken dish with three kinds of mushrooms- pasta...More"
The Cider Mill,2,4.5,136.0,"['american', 'vegetarian_friendly', 'vegan_options']","4221 Fay Rd, Syracuse, NY 13219-3013",+1 315-487-0647,"Fantastic food, fantastic service. Slightly upscale food/service in a relaxed setting. Highly recommend."
Mia Tapas Bar and Restaurant,2,4.5,222.0,"['asian', 'vegetarian_friendly', 'vegan_options']","130 E State St, Ithaca, NY 14850-5669",+1 607-277-2000,"It's definitely an interesting (and successful) approach to offer a range of Asian foods ""tapas-style"".  Allowing us to try a variety of dishes. My favorite was the octopus salad. Other faves were the homemade Thai Sausage and the Sun-Dried Beef with Sticky Rice.  The decor...More"
Xaviars On The Hudson,2,4.5,710.0,"['american', 'vegetarian_friendly', 'vegan_options']","71 Grant Water, Yonkers, NY 10701-3581",+1 914-965-1111,"A group of 6 women had brunch ob 1/19/20.  First the good news:  the service was attentive and efficient.  The sparkling wine flowed, waiters wandered about the room with large trays of lamb chops, coconut shrimp, sushi ..all delicious.  First course delicious, butternut squash soup...More"
Cracker Barrel,2,4.0,406.0,"['american', 'vegetarian_friendly']","6643 Transit Rd, Buffalo, NY 14221-7212",+1 716-635-9542,"I am from Canada and we love going here the food the service is sooooo good , the servers are all nice and the gift shop is awesome 😊"
La Galera,2,4.5,277.0,"['mexican', 'southwestern', 'vegetarian_friendly']","8215 Niagara Falls Blvd, Niagara Falls, NY 14304-1713",+1 716-283-0005,"Date of visit: Friday, January 17th, 2020

When we visit Buffalo & Niagara area, one of our favourite places to go for dinner is Lagalera.  We have been going here for years, even when they were in their previous location. 
We have always found this...More"
The Antlers Restaurant,2,4.5,214.0,"['american', 'seafood', 'vegetarian_friendly']","1159 Dryden Rd, Ithaca, NY 14850-8808",+1 607-273-9725,"Ate dinner here tonight for the first time. I don’t even know where to begin.........
Let’s start with the cocktails. I ordered a vodka martini with olives. I was drinking out of a thimble size glass and they charged $7.00! 
I ordered the baked scrod...More"
Raceway Diner,2,4.0,56.0,"['american', 'diner', 'vegetarian_friendly']","833 Yonkers Ave, Yonkers, NY 10704-3019",+1 914-969-4343,Although the old manager George is no longer there the food quality is still good. The wait staff at times can be a challenge. It’s usually a hit or miss on their attentiveness. Prices are reasonable and never had a bad meal there.
Three Vines Bistro and Bar,2,4.5,191.0,"['italian', 'pizza', 'vegetarian_friendly']","32A Congress St, Saratoga Springs, NY 12866-4120",+1 518-306-5881,"We made reservations for 16 on a Saturday night.  It was great experience, the food was excellent, and service was very good for that large of a party. We were from out of town and everyone really enjoyed the evening!! We had a nice mix...More"
Tu Casa,2,4.0,79.0,"['peruvian', 'latin', 'spanish']","11905 Metropolitan Ave, Kew Gardens, NY 11415-2605",+1 718-441-6363,We have been coming here for years. We order extra chicken to take home and eat the next day. We did the same thing today. We asked for them to pack green sauce for the chicken and white sauce for the tostones. When they brought...More
Dani's House Of Pizza,2,4.0,87.0,"['italian', 'vegetarian_friendly']","8128 Lefferts Blvd, Jamaica, NY 11415-1729",+1 718-846-2849,"Wanted to see what the fuss was about, as I always see lines out the door.  Meh, average slice, fair crust, not great.  Sauce was a little sweet for my taste.  Overall quite average, I've had better in the neighborhood."
Seven Brothers Diner,2,4.0,58.0,"['american', 'diner', 'vegetarian_friendly']","900 Saw Mill River Rd, Yonkers, NY 10710-4002",+1 914-968-3390,"Excellent diner for breakfast. Friendly staff, fast service, good food. The Home Fries, Irish Sausage and Fried Eggs are tops. Reasonably priced as well."
Aberdeen Seafood and Dim Sum,2,4.0,149.0,"['chinese', 'asian', 'seafood']","3 Barker Ave, White Plains, NY 10601-1509",+1 914-288-0188,"the dim sum is not tops but it is so much better than the rest If you want dim sum in Westchester, this is the place to go. I usually dim sum in the city but this is so much more convenient and essentially the...More"
Moosewood Restaurant,2,4.0,943.0,"['american', 'vegetarian_friendly', 'vegan_options']","215 N Cayuga St, Ithaca, NY 14850-4329",+1 607-273-9610,"Cozy fixture renowned for its cookbooks serving vegetarian & vegan entrees featuring local produce.  Excellent coffee's, teas,  beers, deserts and outdoor seating.  Recognized for outstanding meals by James Beard."
The Cheesecake Factory,2,4.0,320.0,"['american', 'vegan_options', 'vegetarian_friendly']","306 Hiawatha Blvd W, Syracuse, NY 13204-6001",+1 315-422-2559,"We had dinner at the Cheesecake Factory last night.  I had the grilled pork chop dinner which was served with mashed potatoes, green beans, applesauce and bread and butter.  My husband had the pasta carbonara which came with no sides. My dinner was very good....More"
