name,price,rating,review_count,cuisine,categories,address,display_phone
Hudson Bar Room,2,4.0,21,American,"['breakfast_brunch', 'tradamerican', 'cocktailbars']","444 10th Ave, Midtown West, NY 10001",(646) 952-5980
The Hummus & Pita,1,4.0,194,Mediterranean,"['mediterranean', 'mideastern']","79 Chambers St, Chinatown, NY 10007",(212) 571-6700
The Independent,2,4.5,95,American,"['cocktailbars', 'beerbar', 'tapasmallplates']","147 W 40th St, Midtown West, NY 10018",(917) 388-3727
The Jeffrey Craft Beer & Bites,2,4.0,678,American,"['bars', 'newamerican', 'coffee']","311 E 60th St, Upper East Side, NY 10022",(212) 355-2337
The Jin,2,4.5,276,Korean,"['korean', 'chicken_wings', 'ramen']","856 10th Ave, Midtown West, NY 10019",(212) 223-3488
The Junction,2,4.0,165,American,"['sportsbars', 'burgers', 'cocktailbars']","329 Lexington Ave, Murray Hill, NY 10016",(212) 682-7700
The Kati Roll Company,1,3.5,1000,Indian,"['indpak', 'halal']","49 W 39th St, Midtown West, NY 10018",(212) 730-4280
The Kati Roll Company,1,3.5,326,Indian,"['indpak', 'halal']","229 E 53rd St, Midtown East, NY 10022",(212) 888-1700
The Keg Room,2,3.5,358,Irish,"['irish', 'pubs']","53 W 36th St, Garment District, NY 10018",(212) 643-1400
The Lambs Club,3,3.5,590,American,"['newamerican', 'lounges']","132 W 44th St, Garment District, NY 10036",(212) 997-5262
The Leopard at des Artistes,3,4.0,221,Italian,['italian'],"1 W 67th St, Upper West Side, NY 10023",(212) 787-8767
The Leroy House,2,4.5,78,American,"['newamerican', 'cocktailbars', 'salad']","430 Hudson St, Greenwich Village, NY 10014",(646) 590-0640
The Liberty,2,3.5,464,Irish,"['newamerican', 'bars', 'venues']","29 W 35th St, Midtown West, NY 10001",(212) 967-4000
The Little Beet,2,4.0,149,American,"['vegetarian', 'gluten_free', 'vegan']","1140 Broadway, Gramercy, NY 10001",(212) 367-8015
Little Beet Table,2,4.0,538,American,"['newamerican', 'desserts', 'bars']","333 Park Ave S, Upper East Side, NY 10010",(212) 466-3330
The Little Owl,3,4.0,1000,American,"['breakfast_brunch', 'mediterranean']","90 Bedford St, Greenwich Village, NY 10014",(212) 741-4695
Little Prince,3,3.5,315,French,"['french', 'bars', 'venues']","199 Prince St, Greenwich Village, NY 10012",(212) 335-0566
The Little Taco House,2,4.5,47,Mexican,['mexican'],"246 West 4th St, Greenwich Village, NY 10014",(646) 719-1600
The Grill,4,4.0,189,American,"['cocktailbars', 'venues', 'tradamerican']","99 E 52nd St, Midtown East, NY 10022",(212) 375-9001
The Lobster Club,4,4.0,96,American,"['sushi', 'japanese', 'asianfusion']","98 E 53rd St, Midtown East, NY 10022",(212) 375-9001
The Pool,4,4.0,97,American,"['seafood', 'desserts', 'cocktailbars']","99 E 52nd St, Midtown East, NY 10022",(212) 375-9001
The Grill,4,4.0,189,American,"['cocktailbars', 'venues', 'tradamerican']","99 E 52nd St, Midtown East, NY 10022",(212) 375-9001
The Lobster Club,4,4.0,96,American,"['sushi', 'japanese', 'asianfusion']","98 E 53rd St, Midtown East, NY 10022",(212) 375-9001
The Pool,4,4.0,97,American,"['seafood', 'desserts', 'cocktailbars']","99 E 52nd St, Midtown East, NY 10022",(212) 375-9001
The Long Room,2,3.5,297,Irish,"['irish', 'gastropubs', 'beerbar']","120 W 44th St, Midtown West, NY 10036",(212) 997-3933
The Lost Lady,2,4.0,84,Tapas,"['tikibars', 'tacos', 'cocktailbars']","171 Avenue C, Gramercy, NY 10009",(347) 455-0228
The Loyal,2,4.0,205,American,"['newamerican', 'wine_bars', 'cocktailbars']","289 Bleecker St, Greenwich Village, NY 10014",(212) 488-5800
The Malt House,2,4.0,520,American,"['gastropubs', 'pubs', 'breakfast_brunch']","9 Maiden Ln, Tribeca, NY 10038",(646) 682-7577
The Marshal,3,4.0,734,American,"['breakfast_brunch', 'tradamerican', 'pizza']","628 10th Ave, Midtown West, NY 10036",(212) 582-6300
The MasalaWala,2,4.5,1000,Indian,"['indpak', 'pakistani']","179 Essex St, Midtown West, NY 10002",(212) 358-9300
The Meatball Shop,2,4.0,874,American,"['italian', 'tradamerican', 'salad']","64 Greenwich Ave, Greenwich Village, NY 10011",(212) 982-7815
The Meatball Shop,2,4.0,879,American,"['italian', 'salad', 'tradamerican']","200 9th Ave, Midtown West, NY 10011",(212) 257-4363
The Meatball Shop,2,3.5,700,American,"['tradamerican', 'italian', 'salad']","1462 2nd Ave, East Harlem, NY 10075",(212) 257-6121
The Mermaid Inn,2,4.0,1000,Seafood,['seafood'],"96 2nd Ave, Greenwich Village, NY 10003",(212) 674-5870
The Mermaid Inn,2,4.0,1000,Seafood,"['seafood', 'breakfast_brunch', 'sandwiches']","570 Amsterdam Ave, East Harlem, NY 10024",(212) 799-7400
The Milton,2,4.0,420,American,"['irish', 'cocktailbars', 'british']","1754 Second Ave, East Harlem, NY 10128",(212) 369-1900
Monkey Room,2,3.5,95,American,"['latin', 'lounges']","589 Ft Washington Ave, Harlem, NY 10033",(212) 543-9888
The Musket Room,3,4.0,464,American,"['newamerican', 'cocktailbars']","265 Elizabeth St, Greenwich Village, NY 10012",(212) 219-0764
The New Amity Restaurant,2,3.5,164,American,"['diners', 'tradamerican']","1134 Madison Ave, Upper East Side, NY 10028",(212) 861-3255
The Nugget Spot,1,3.5,507,Chicken,"['tradamerican', 'hotdogs']","230 E 14th St, Gramercy, NY 10003",(646) 422-7346
The Odeon,3,4.0,637,French,"['newamerican', 'french', 'italian']","145 W Broadway, Chinatown, NY 10013",(212) 233-0507
Olive Garden Italian Restaurant - CLOSED,2,2.5,146,Italian,"['salad', 'italian', 'soup']","100 W 125th St, East Harlem, NY 10027",(917) 534-7937
The Orchard Townhouse,3,3.5,15,American,"['tradamerican', 'wine_bars']","242 10th Ave, Garment District, NY 10001",(646) 970-5670
The Organic Grill,2,3.5,442,Vegetarian,"['vegan', 'gluten_free', 'kosher']","123 1st Ave, Gramercy, NY 10003",(212) 477-7177
Vincent's Restaurant,2,3.0,256,Italian,['italian'],"119 Mott St, Little Italy, NY 10013",(212) 226-8133
The Parlour,2,3.0,150,Irish,"['tradamerican', 'irish_pubs']","250 W 86th St, Upper West Side, NY 10024",(212) 580-8923
Call Me Pasta,2,4.0,40,Italian,"['pastashops', 'italian', 'desserts']","241 Pearl St, Tribeca, NY 10038",(917) 261-2503
The Perfect Pint,2,4.0,385,Irish,"['tradamerican', 'irish_pubs', 'burgers']","123 W 45th St, Garment District, NY 10036",(212) 354-1099
The Pho 2,2,3.5,168,Asian,['vietnamese'],"273 8th Ave, Garment District, NY 10011",(917) 261-7592
The Pho,2,3.5,129,Vietnamese/Cambodian/Malaysia,"['vietnamese', 'soup']","127 E 23rd St, Gramercy, NY 10010",(212) 256-0768
The Picnic Basket,2,4.0,445,Sandwiches,"['cafes', 'sandwiches', 'breakfast_brunch']","65 W 37th St, Garment District, NY 10018",(212) 382-2627
The Polo Bar,3,4.0,424,American,"['tradamerican', 'bars']","1 E 55th St, Midtown West, NY 10022",(212) 207-8562
The Press Box,2,3.5,125,American,"['pubs', 'irish', 'sportsbars']","932 2nd Ave, Midtown East, NY 10022",(212) 317-1826
The Rag Trader & Bo Peep Cocktail and Highball Store,2,4.5,444,American,"['bars', 'tradamerican', 'pianobars']","70 W 36th St, Midtown West, NY 10018",(917) 261-5495
The Rail Line Diner,2,3.5,110,American,['diners'],"400 W 23rd St, Garment District, NY 10011",(212) 924-3709
The Restaurant,2,5.0,20,Other,"['cocktailbars', 'newamerican']","506 9th Ave, Garment District, NY 10018",(212) 564-4950
The Ribbon,2,3.5,404,American,['newamerican'],"20 W 72nd St, East Harlem, NY 10023",(212) 787-5656
The Ribbon,2,4.0,217,American,"['newamerican', 'bars', 'tradamerican']","220 West 44th St, Midtown West, NY 10036",(212) 944-2474
The Rice Noodle,1,4.0,144,Chinese,"['noodles', 'hotdogs', 'chinese']","190 Bleecker St, Greenwich Village, NY 10012",(646) 895-9908
The Roost,2,4.0,143,Café/Coffee/Tea,"['bars', 'cafes']","222 Ave B, Gramercy, NY 10009",(646) 918-6700
The Russian Tea Room,4,3.0,1000,Russian,"['tea', 'russian', 'venues']","150 W 57th St, Midtown West, NY 10019",(212) 581-7100
The Sabieng Thai,2,4.0,98,Thai,['thai'],"71 1st Ave, SoHo, NY 10003",(212) 253-2742
The Seafire Grill,3,4.5,1000,American,"['seafood', 'steak', 'bars']","158 E 48th St, Midtown West, NY 10017",(212) 935-3785
The Simone,4,5.0,91,French,"['french', 'bars']","151 E 82nd St, East Harlem, NY 10028",(212) 772-8861
The Smile,2,3.5,480,Mediterranean,"['newamerican', 'breakfast_brunch', 'wine_bars']","26 Bond St, Gramercy, NY 10012",(646) 329-5836
The Smith,2,3.5,1000,American,"['newamerican', 'breakfast_brunch', 'cocktailbars']","55 3rd Ave, Greenwich Village, NY 10003",(212) 420-9800
The Smith,2,4.0,1000,American,"['newamerican', 'breakfast_brunch', 'cocktailbars']","956 2nd Ave, Midtown West, NY 10022",(212) 644-2700
The Smith,2,4.0,1000,American,"['newamerican', 'breakfast_brunch', 'cocktailbars']","1900 Broadway, Midtown West, NY 10023",(212) 496-5700
The Smith,2,4.0,1000,American,"['newamerican', 'breakfast_brunch', 'cocktailbars']","1150 Broadway, Midtown West, NY 10010",(212) 685-4500
The Spaniard,2,4.0,249,American,"['newamerican', 'whiskeybars', 'gastropubs']","190 W 4th St, Greenwich Village, NY 10014",(212) 918-1986
The Spotted Dog,2,4.0,126,American,"['british', 'irish', 'tradamerican']","1154 1st Ave, East Harlem, NY 10065",(646) 649-5331
The Spotted Owl Tavern,2,4.0,72,American,['gastropubs'],"211 Ave A, Greenwich Village, NY 10009",(212) 388-9844
The Stand Comedy Club and Restaurant,2,4.0,570,American,"['comedyclubs', 'newamerican', 'cocktailbars']","116 E 16th St, Gramercy, NY 10003",(212) 677-2600
Café Standard,2,3.5,91,American,"['newamerican', 'bars', 'cafes']","25 Cooper Sq, Greenwich Village, NY 10003",(212) 475-5700
The Storehouse,2,4.0,167,American,"['pubs', 'burgers']","69 W 23rd St, Gramercy, NY 10010",(212) 243-8898
The Stumble Inn,2,3.5,474,American,"['tradamerican', 'pubs']","1454 2nd Ave, Upper East Side, NY 10021",(212) 650-0561
The Summit Bar,2,4.0,395,American,"['cocktailbars', 'newamerican']","133 Avenue C, East Village, NY 10009",(347) 465-7911
The Supply House,2,4.0,346,American,"['bars', 'tradamerican', 'breakfast_brunch']","1647 2nd Ave, Upper East Side, NY 10028",(646) 861-3585
Doma,2,4.5,38,Asian,"['korean', 'bars', 'tapasmallplates']","120 1st Ave, Greenwich Village, NY 10009",(646) 678-3092
The Tang - Upper West Side,2,4.5,209,Chinese,"['chinese', 'noodles', 'taiwanese']","920 Amsterdam Ave, East Harlem, NY 10025",(646) 596-7970
The Ten Bells,2,3.5,443,French,"['wine_bars', 'tapas']","247 Broome St, Chinatown, NY 10002",(212) 228-4450
The Terrace and Outdoor Gardens,2,4.0,58,American,"['newamerican', 'breakfast_brunch']","701 7th Ave, Garment District, NY 10036",(212) 261-5400
The Times Eatery,2,4.5,2,American,"['newamerican', 'breakfast_brunch']","680 8th Ave, Garment District, NY 10036",(646) 386-7787
Triple Crown Restaurant & Ale House,2,3.0,227,Irish,"['pubs', 'irish']","330 7th Ave, Chelsea, NY 10001",(212) 736-1575
Union League Club,3,4.0,27,American,"['venues', 'tradamerican']","38 E 37th St, Murray Hill, NY 10016",(212) 685-3800
The Uptown Garrison,2,4.0,125,American,"['coffee', 'pizza', 'bars']","821 W 181st, Harlem, NY 10033",(917) 261-4680
Viand,2,4.0,97,American,"['breakfast_brunch', 'newamerican', 'mediterranean']","517 Columbus Ave, Harlem, NY 10024",(212) 362-3333
The Warren,2,4.0,226,American,['gastropubs'],"131 Christopher St, Greenwich Village, NY 10014",(212) 243-1311
The Watering Hole,2,3.5,149,American,"['bars', 'karaoke', 'burgers']","106 E 19th St, Gramercy, NY 10003",(212) 674-5783
The Waverly Inn,3,3.5,439,American,['newamerican'],"16 Bank St, Greenwich Village, NY 10014",(917) 828-1154
The Wayland,2,4.5,496,American,"['cocktailbars', 'musicvenues', 'tradamerican']","700 E 9th St, East Village, NY 10009",(212) 777-7022
The Wild Son,2,4.5,485,Spanish,"['newamerican', 'cocktailbars', 'breakfast_brunch']","132 First Ave, Gramercy, NY 10009",(212) 727-7900
The Wild Son,2,4.5,485,Other,"['newamerican', 'cocktailbars', 'breakfast_brunch']","132 First Ave, Gramercy, NY 10009",(212) 727-7900
The Wilson,2,4.5,166,American,"['newamerican', 'breakfast_brunch', 'bars']","132 W 27th St, Midtown West, NY 10001",(212) 529-2671
The Winslow Gin House And Eatery,2,4.5,535,English,"['pubs', 'british', 'cocktailbars']","243 E 14th St, Greenwich Village, NY 10003",(212) 777-7717
The Wren,2,4.0,553,American,"['bars', 'breakfast_brunch', 'venues']","344 Bowery, Greenwich Village, NY 10012",(212) 388-0148
The Writing Room,3,3.5,485,American,"['bars', 'steak', 'tradamerican']","1703 2nd Ave, East Harlem, NY 10128",(212) 335-0075
Theatre Row Diner,2,3.0,203,American,['diners'],"424 W 42nd St, Garment District, NY 10036",(212) 426-6000
Thelewala,1,4.0,486,Indian,['indpak'],"112 Macdougal St, Greenwich Village, NY 10012",(212) 614-9100
THEP Thai Restaurant,2,4.5,1000,Thai,"['thai', 'noodles', 'asianfusion']","1439 2nd Ave, Midtown West, NY 10021",(212) 899-9995
Tzarevna,2,4.5,62,American,"['russian', 'wine_bars', 'modern_european']","154 Orchard St, Greenwich Village, NY 10002",(917) 388-2814
Third Avenue Ale House,2,3.5,307,American,"['tradamerican', 'gastropubs', 'pizza']","1644 3rd Ave, East Harlem, NY 10128",(646) 559-9131
Three Jewels Cafe,1,4.5,15,Café/Coffee/Tea,"['cafes', 'coffee']","5 E 3rd St, Gramercy, NY 10003",(646) 964-5736
3 Times 茅庐,2,4.0,89,Chinese,['shanghainese'],"818 Broadway, Midtown West, NY 10003",(646) 609-3040
3 Times 茅庐,2,4.0,49,Chinese,"['dimsum', 'shanghainese']","90 Clinton St, Greenwich Village, NY 10002",(646) 609-6324
Thy’s Noodles,2,4.5,89,Chinese,"['noodles', 'szechuan']","97 Lexington Ave, Midtown East, NY 10010",(917) 388-3677
Tia Pol,2,4.0,702,Spanish,"['tapas', 'spanish']","205 10th Ave, Midtown West, NY 10011",(212) 675-8805
Tick Tock Diner,2,2.5,1000,American,['diners'],"481 8th Ave, Garment District, NY 10001",(212) 268-8444
Tijuana Picnic,2,3.0,312,Mexican,"['mexican', 'bars']","151 Essex St, SoHo, NY 10002",(212) 219-2000
Tim Ho Wan,2,3.5,1000,Chinese,"['dimsum', 'cantonese']","85 4th Ave, Gramercy, NY 10003",(212) 228-2800
Tim Ho Wan - Hell's Kitchen,2,3.5,379,Chinese,"['dimsum', 'cantonese']","610 9th Ave, Midtown West, NY 10036",(212) 228-2802
Times Square Diner,2,4.0,938,American,"['tradamerican', 'diners', 'breakfast_brunch']","807 8th Ave, Midtown West, NY 10019",(212) 315-2400
Tina's Cuban Cuisine,2,3.5,289,Latin,"['cuban', 'latin']","179 Madison Ave, Garment District, NY 10016",(212) 679-3500
Tina's Cuban Cuisine,2,4.0,589,Latin,['cuban'],"23 W 56th St, Midtown West, NY 10019",(212) 315-4313
Tiny Shanghai,2,4.0,269,Chinese,['shanghainese'],"122 Mulberry St, Greenwich Village, NY 10013",(917) 261-7898
Tiny's Giant Sandwich Shop,1,4.0,487,Sandwiches,['sandwiches'],"129 Rivington St, Lower East Side, NY 10002",(212) 228-4919
Tio Pio West,1,3.5,63,Other,['latin'],"46 W 36th St, Garment District, NY 10018",(212) 239-6633
Tio Pio West,1,3.5,63,Latin,['latin'],"46 W 36th St, Garment District, NY 10018",(212) 239-6633
Tipsy NoMad,2,4.5,15,American,"['lounges', 'tradamerican', 'sportsbars']","37 E 28th St, Midtown East, NY 10016",(212) 481-3100
Tipsy Shanghai,2,4.0,187,Chinese,['shanghainese'],"228 Thompson St, Greenwich Village, NY 10012",(212) 763-0877
Tír na Nóg,2,3.5,236,Irish,"['bars', 'tradamerican', 'irish']","254 W 31st St, Garment District, NY 10001",(212) 630-0249
Tiramisu,2,3.5,180,Italian,"['italian', 'newamerican']","1410 3rd Ave, Upper East Side, NY 10028",(212) 988-9780
Tito Murphy's,2,4.0,46,American,['mexican'],"346 W 46th St, Midtown West, NY 10036",(212) 245-2030
Tivoli Cafe,2,3.0,106,American,"['cafes', 'burgers', 'sandwiches']","283 3rd Ave, Gramercy, NY 10010",(212) 933-0629
TJ Byrnes Bar & Restaurant,2,3.5,30,Irish,"['tradamerican', 'irish_pubs', 'burgers']","77 Fulton St, Financial District, NY 10038",(212) 406-4551
Toad Hall,2,4.0,102,American,"['pubs', 'newamerican']","57 Grand St, Chinatown, NY 10013",(212) 431-8145
Toast,2,4.0,314,American,"['newamerican', 'burgers', 'sandwiches']","3157 Broadway, East Harlem, NY 10027",(212) 662-1144
Toasties,1,4.0,374,American,['sandwiches'],"148 W 49th St, Garment District, NY 10019",(212) 398-4900
Tocqueville Restaurant,4,4.0,357,French,"['newamerican', 'french']","1 E 15th St, Gramercy, NY 10003",(212) 647-1515
Tofu Tofu,2,4.5,333,Korean,"['korean', 'juicebars', 'bbq']","96 Bowery, Little Italy, NY 10013",(212) 796-2597
Tokuyama Salon Café,2,4.5,35,Café/Coffee/Tea,"['coffee', 'japanese', 'cafes']","627 E 6th St, East Village, NY 10009",(212) 388-1276
Toloache 82nd,3,4.0,417,Mexican,"['mexican', 'tex-mex']","166 E 82nd St, East Harlem, NY 10028",(212) 861-4505
Toloache Thompson,2,3.5,443,Mexican,"['mexican', 'bars']","205 Thompson St, Greenwich Village, NY 10012",(212) 420-0600
Toloache 50,2,4.0,1000,Mexican,['mexican'],"251 West 50th St, Midtown West, NY 10012",(212) 581-1818
Tom's Restaurant,2,2.5,764,American,"['breakfast_brunch', 'greek', 'tradamerican']","2880 Broadway, Morningside Heights, NY 10025",(212) 864-6137
Tomi Jazz,2,4.0,452,Japanese,"['japanese', 'jazzandblues']","239 E 53rd St, Midtown West, NY 10022",(646) 497-1254
Tomiño Taberna Gallega,3,4.5,250,Spanish,"['wine_bars', 'spanish', 'tapas']","192 Grand St, Greenwich Village, NY 10013",(212) 933-4763
Tomoe Sushi,3,4.0,957,Japanese,['sushi'],"172 Thompson St, Greenwich Village, NY 10012",(212) 777-9346
TONCHIN NEW YORK,2,4.5,1000,Japanese,"['ramen', 'izakaya']","13 W 36th St, Midtown West, NY 10018",(646) 692-9912
Tony's Di Napoli,2,4.0,1000,Italian,['italian'],"147 W 43rd St, Midtown West, NY 10036",(212) 221-0100
Tony's Di Napoli,2,4.0,672,Italian,['italian'],"1081 3rd Ave, Midtown West, NY 10065",(212) 888-6333
Top Thai Greenwich,2,4.5,1000,Thai,"['thai', 'cocktailbars', 'halal']","235 Sullivan St, Greenwich Village, NY 10012",(646) 726-4418
Topaz Noodle Bar,2,4.0,667,Asian,"['thai', 'noodles']","129 W 56th St, Midtown West, NY 10019",(212) 247-2277
Toriko NY,4,4.0,74,Japanese,"['japanese', 'cocktailbars']","76 Carmine St, SoHo, NY 10014",(646) 596-8198
Torishin,4,4.0,294,Japanese,['japanese'],"362 W 53rd St, Midtown West, NY 10019",(212) 757-0108
Toro Loco,2,4.0,238,Mexican,"['cocktailbars', 'mexican', 'breakfast_brunch']","15 Stone St, Tribeca, NY 10004",(917) 262-0444
Tortaria,2,3.5,701,Mexican,['mexican'],"94 University Pl, Greenwich Village, NY 10003",(212) 776-1830
Toscana 49,3,4.0,238,Italian,['italian'],"143 East 49 St, Midtown West, NY 10017",(212) 256-0190
Totto Ramen Hell's Kitchen,2,4.0,1000,Japanese,['ramen'],"464 W 51st St, Midtown West, NY 10019",(646) 596-9056
Totto Ramen - Midtown East,2,4.0,1000,Japanese,['ramen'],"248 E 52nd St, Midtown West, NY 10022",(212) 421-0052
Toum,2,5.0,11,Mediterranean,['lebanese'],"38 West 38th St, Midtown West, NY 10018",(917) 868-6350
Tout Va Bien,2,3.5,325,French,['french'],"311 W 51st St, Midtown West, NY 10019",(212) 265-0190
Townhouse Diner,2,4.0,97,American,"['breakfast_brunch', 'diners', 'tradamerican']","696 2nd Ave, Murray Hill, NY 10016",(212) 599-6254
Tracks Raw Bar & Grill,2,3.5,274,Seafood,"['pubs', 'raw_food', 'tradamerican']","220 West 31st St, Garment District, NY 10001",(212) 244-6736
Trademark Taste + Grind,2,4.5,645,American,"['venues', 'breakfast_brunch', 'tradamerican']","38 W 36th St, Midtown West, NY 10018",(646) 858-2320
The Trailer Park Lounge,2,3.5,638,American,"['divebars', 'newamerican']","271 W 23rd St, Garment District, NY 10011",(212) 463-8000
Trapizzino,2,4.5,228,Italian,"['italian', 'wine_bars']","144 Orchard St, Greenwich Village, NY 10002",(212) 475-2555
Trattoria Bianca,2,3.0,137,American,['italian'],"481 8th Ave, Midtown West, NY 10001",(212) 268-8460
Trattoria Dell'Arte,3,4.0,1000,Italian,['italian'],"900 7th Ave, Midtown West, NY 10019",(212) 245-9800
Malatesta Trattoria,2,4.0,1000,Italian,['italian'],"649 Washington St, Greenwich Village, NY 10014",(212) 741-1207
Trattoria iL Gusto Wine Bar,2,3.5,56,Italian,"['wine_bars', 'italian', 'desserts']","625 Columbus Ave, Upper West Side, NY 10024",(212) 579-7970
Trattoria Pesce Pasta,2,4.0,240,Italian,['italian'],"262 Bleecker St, Greenwich Village, NY 10014",(212) 645-2993
Trattoria Trecolori,2,4.0,1000,Italian,['italian'],"254 West 47th St, Midtown West, NY 10036",(212) 997-4540
Zero Otto Nove,2,4.0,475,Italian,"['italian', 'pizza']","15 W 21st St, Midtown West, NY 10010",(212) 242-0899
Tre,2,4.0,476,Italian,['italian'],"173 Ludlow St, Greenwich Village, NY 10002",(212) 353-3353
3 Giovani,2,3.5,135,Italian,"['pizza', 'italian']","548 Laguardia Pl, Greenwich Village, NY 10012",(212) 475-7420
Tre Otto,2,3.5,170,Italian,"['bars', 'italian']","1410 Madison Ave, East Harlem, NY 10029",(212) 860-8880
Tre Sorelle,2,3.5,152,Italian,"['italian', 'pizza']","61 Reade St, Financial District, NY 10007",(212) 619-1080
Treadwell Park West,2,4.5,155,American,"['bars', 'newamerican']","510 W 42nd St, Midtown West, NY 10036",(212) 388-6751
